timestamp,open,high,low,close,volume
2025-03-13 10:14:00,246.92,247.5,246.8669,247.45,19029
2025-03-13 10:15:00,247.31,247.56,247.29,247.515,7084
2025-03-13 10:16:00,247.28,247.45,247.22,247.45,5086
2025-03-13 10:17:00,247.48,247.56,247.33,247.47,5069
2025-03-13 10:18:00,247.42,247.42,247.07,247.215,8532
2025-03-13 10:19:00,247.205,247.54,247.0929,247.54,4197
2025-03-13 10:20:00,247.46,247.53,247.31,247.345,7409
2025-03-13 10:21:00,247.345,247.345,247.0,247.0,4844
2025-03-13 10:22:00,246.915,246.915,246.68,246.86,8976
2025-03-13 10:23:00,246.75,247.17,246.75,247.13,10002
2025-03-13 10:24:00,247.16,247.57,247.15,247.48,12002
2025-03-13 10:25:00,247.67,248.09,247.67,247.8,12909
2025-03-13 10:26:00,247.72,247.85,247.67,247.73,4782
2025-03-13 10:27:00,247.7362,247.7362,247.295,247.5225,8792
2025-03-13 10:28:00,247.41,247.67,247.1819,247.285,11968
2025-03-13 10:29:00,247.3,247.48,247.23,247.3,9263
2025-03-13 10:30:00,247.45,247.73,247.3,247.59,26985
2025-03-13 10:31:00,247.575,247.575,247.28,247.28,16648
2025-03-13 10:32:00,247.43,247.51,247.34,247.48,6312
2025-03-13 10:33:00,247.4,247.47,247.225,247.26,8046
2025-03-13 10:34:00,247.2426,247.47,247.24,247.365,5245
2025-03-13 10:35:00,247.365,247.4202,247.01,247.04,8152
2025-03-13 10:36:00,247.01,247.2,246.9,246.91,8363
2025-03-13 10:37:00,246.71,247.13,246.71,247.0,9771
2025-03-13 10:38:00,247.025,247.025,246.86,246.96,7216
2025-03-13 10:39:00,246.98,246.98,246.58,246.705,5817
2025-03-13 10:40:00,246.74,246.84,246.41,246.56,14422
2025-03-13 10:41:00,246.61,246.61,246.36,246.4575,3840
2025-03-13 10:42:00,246.505,246.57,246.01,246.14,5471
2025-03-13 10:43:00,246.185,246.38,246.16,246.31,13277
2025-03-13 10:44:00,246.31,246.64,246.31,246.64,12921
2025-03-13 10:45:00,246.6,246.73,246.47,246.68,18990
2025-03-13 10:46:00,246.7,246.795,246.44,246.465,8648
2025-03-13 10:47:00,246.465,246.62,246.425,246.46,4415
2025-03-13 10:48:00,246.53,246.5364,246.26,246.39,8275
2025-03-13 10:49:00,246.38,246.51,246.31,246.485,5290
2025-03-13 10:50:00,246.49,246.58,246.36,246.405,7254
2025-03-13 10:51:00,246.4,246.68,246.36,246.49,9079
2025-03-13 10:52:00,246.495,246.61,246.34,246.34,3951
2025-03-13 10:53:00,246.42,246.825,246.395,246.825,6781
2025-03-13 10:54:00,246.8,246.8,246.49,246.49,2434
2025-03-13 10:55:00,246.35,246.77,246.35,246.69,4100
2025-03-13 10:56:00,246.69,246.69,246.34,246.57,5524
2025-03-13 10:57:00,246.465,246.465,246.13,246.16,5006
2025-03-13 10:58:00,246.14,246.47,246.1,246.335,6266
2025-03-13 10:59:00,246.46,246.98,246.46,246.86,9493
2025-03-13 11:00:00,246.835,247.25,246.8011,247.25,3744
2025-03-13 11:01:00,246.95,247.02,246.825,247.02,3436
2025-03-13 11:02:00,247.105,247.105,246.926,247.01,4512
2025-03-13 11:03:00,247.15,247.19,246.97,247.19,1276
2025-03-13 11:04:00,247.085,247.12,247.025,247.11,2468
